,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id,sentiment,topic
3370,3370,en,FALSE,22,5,129,3,2021-12-05T07:28:27.000Z,"From “Dune” to “Drive My Car”, “Summer of Soul” to “Supernova”: read about our favourite films of the year https://t.co/1OXj80qWMN",1.47E+18,5988062,positive,review or commentary
1629,1629,en,FALSE,1,0,1,0,2021-12-06T03:32:33.000Z,"The first thing that came to mind was Oscar Isaac in #Dune because my gosh is that beard immaculate.
(Very heavy recency bias here) https://t.co/IvgUm6PxiH https://t.co/4HxEL8UgL4",1.47E+18,1865944129,positive,actors or characters
6375,6375,en,FALSE,0,0,3,0,2021-12-03T23:47:58.000Z,"Held off all this time to finally see #Dune the way it was intended, on the world's biggest screen 🙂 https://t.co/jQY6MrvInt",1.47E+18,619755427,positive,theatre or streaming service
613,613,en,FALSE,0,1,5,0,2021-12-06T18:11:33.000Z,🎶that dune looks like a lady🎶 https://t.co/XHJ2WgIocx,1.47E+18,2307061450,neutral,other
3966,3966,en,FALSE,0,0,1,0,2021-12-05T01:13:56.000Z,IM WATCHING DUNE https://t.co/r9i6FmowQ3,1.47E+18,3359650158,neutral,theatre or streaming service
3505,3505,en,FALSE,1,0,1,0,2021-12-05T05:50:45.000Z,sarah yelling about how much she loves dune yeah i’m excited,1.47E+18,9.57E+17,positive,review or commentary
8681,8681,en,FALSE,0,1,1,0,2021-12-03T00:32:48.000Z,"Denis Villeneuve really likes Futura, huh?

First Sicario, then Arrival, now #DUNE.",1.47E+18,971074806,neutral,cinematography or videography
8043,8043,en,FALSE,3,7,26,0,2021-12-03T06:37:23.000Z,"gn

Might be on and off here still but it's date night and and I'm going to see DUNE! My favourite sci-fi series!

He's some dunes from Thurra River available on @opensea https://t.co/pE65iefkWu",1.47E+18,1327982276,positive,book
8075,8075,en,FALSE,23,2,87,0,2021-12-03T06:06:36.000Z,"The perfect slaves are the ones who believe they are free.

https://t.co/jDpWChjvvK https://t.co/yx59lzvHve",1.47E+18,50252770,neutral,book
6755,6755,en,FALSE,0,0,0,0,2021-12-03T20:13:02.000Z,"I would love to show you my #listing at 7929 Dune Drive ,Unit 314 Avalon, NJ 08202 #Avalon #NJ  #realestate https://t.co/2KSB92SLFM https://t.co/3b69TWIHsQ",1.47E+18,1272268975,neutral,other
8483,8483,en,FALSE,0,1,1,0,2021-12-03T01:55:38.000Z,"1- Zack Snyder's Justice League
2- Dune
3- Cruella https://t.co/wILMaaVH57",1.47E+18,1.26E+18,positive,awards or nomination
7288,7288,en,FALSE,0,0,0,0,2021-12-03T15:09:26.000Z,the new doja video is giving dune https://t.co/2BkrAk6BoV,1.47E+18,1.44E+18,neutral,other
882,882,en,FALSE,1,0,8,0,2021-12-06T15:09:00.000Z,I wish the libs had gotten really into dune so we could see weird memes of Biden as muad'dib or mayor pete as a mentat,1.47E+18,1.36E+18,positive,review or commentary
5647,5647,en,FALSE,0,5,12,0,2021-12-04T07:02:55.000Z,"Finally saw Dune. Some thoughts.

I now totally understand the “folks who don’t know the books would be super confused”

Not sure that makes it a bad movie experience - but certainly different than those who know the world/story.

That said, my wife enjoyed it.",1.47E+18,14092590,neutral,review or commentary
8469,8469,en,FALSE,0,0,0,0,2021-12-03T02:03:47.000Z,"Zack Snyder's Justice League
Dune
Last Night in Soho https://t.co/tfNkmj8tUk",1.47E+18,7.19E+17,positive,awards or nomination
4020,4020,en,FALSE,0,0,3,0,2021-12-05T00:45:46.000Z,I bet the kids in Dune don’t have to worry about sat scores.,1.47E+18,9.10E+17,neutral,actors or characters
1093,1093,en,FALSE,0,0,0,0,2021-12-06T12:05:23.000Z,What Accounts For The Lasting Appeal Of 'Dune'? https://t.co/NxrgV9EKxW via @Digg https://t.co/LjZ6PkPdjq,1.47E+18,1.46E+18,positive,review or commentary
2616,2616,en,FALSE,0,0,0,0,2021-12-05T17:27:49.000Z,"6% done with Children of Dune, by Frank Herbert: This whole aunt Alia business is very w... https://t.co/zzk6zmBcjd",1.47E+18,2944647704,neutral,book
1258,1258,en,FALSE,0,0,0,0,2021-12-06T08:59:37.000Z,The latest Film Noir Movies! https://t.co/rNv5wP1tTt #dune #spencer,1.47E+18,518806991,neutral,other
4949,4949,en,FALSE,0,0,1,0,2021-12-04T16:04:21.000Z,L LAWLIET DUNE TIMOTHEE AGENDA,1.47E+18,94961487,neutral,actors or characters
4835,4835,en,FALSE,0,1,0,0,2021-12-04T17:23:43.000Z,Dune is such a good movie,1.47E+18,1.45E+18,positive,review or commentary
4705,4705,en,FALSE,0,0,1,1,2021-12-04T18:39:23.000Z,my bad ass girlfriend @tonygetipad spent hours crocheting Shai-Hulud for my bday look how fuckin cool this shit is #dune #shaihulud #blessthemakerandhiswater https://t.co/1yZKnrwTsw,1.47E+18,1.39E+18,positive,other
971,971,en,FALSE,0,1,3,0,2021-12-06T14:00:19.000Z,"I understand Lynch's frustration at what the studio did to his Dune, but I do admire the release cut's ""here's everything, if you can't keep up go fuck yourself"" energy.",1.47E+18,9.92E+17,positive,cinematography or videography
127,127,en,FALSE,0,0,7,0,2021-12-06T22:45:03.000Z,"Dune: 10 Tips For Beginners https://t.co/5VrRiuxXZc https://t.co/FgEOeQxOpw

It's one of the biggest franchises in sci-fi, but what do new fans need to know ahead of starting this massive series of novels and movies? @DarbyHarn @screenrant explains.

#Dune #scifi #scifibooks https://t.co/ryREW7SMrK",1.47E+18,9.12E+17,neutral,book
2598,2598,en,FALSE,0,0,0,0,2021-12-05T17:42:42.000Z,"Every time my friend tries to talk to me about Dune I call the Bene Gesserits, ""Spice Sedai""",1.47E+18,7.84E+17,neutral,actors or characters
6117,6117,en,FALSE,0,4,2,0,2021-12-04T02:21:07.000Z,"Might rent #Dune this weekend since I still haven’t talked myself into going to a theater. 
If you saw the new Dune, how many times have you seen it so far? More than once? https://t.co/eYm2Y758p2",1.47E+18,52113799,neutral,theatre or streaming service
2852,2852,en,FALSE,2,2,36,0,2021-12-05T14:58:39.000Z,"Everyone is watching Dune now and so they are all sending my 16-year-old son texts saying he looks like a young version of Timothée Chalamet. And you know what? He totally does! But people should stop telling him that, it's going to his head. lol",1.47E+18,8.70E+17,positive,actors or characters
8422,8422,en,FALSE,1,0,3,0,2021-12-03T02:30:45.000Z,Dune wins Best Film #Dune #SCAwards https://t.co/KWwgPoDyYa,1.47E+18,1.46E+18,positive,awards or nomination
7229,7229,en,FALSE,0,0,3,0,2021-12-03T15:39:16.000Z,"Boba Fett for people hunts
Paid by Vader or the Hutts
No matter where you hide he's gonna get ya
Took Solo back to Tattoine 
Got in a fight past the great dune sea
And almost perished in the sarlacc pit, yeah

#AltHallelujah",1.47E+18,954369354,neutral,other
6231,6231,en,FALSE,0,0,0,0,2021-12-04T01:10:04.000Z,Why Ridley Scott Backed Out Of Adapting Dune https://t.co/oJ2ecMWc2I,1.47E+18,1.11E+18,neutral,cinematography or videography
6546,6546,en,FALSE,0,2,3,0,2021-12-03T22:17:03.000Z,"🔝5️⃣👽🛸
1. Interstellar (2014)
2. Rogue One: A Star Wars Story (2016)
3. Dune (2021)
4. The Martian (2015)
5. Star Wars V: The Empire Strikes Back (1980)1",1.47E+18,6272422,positive,awards or nomination
8557,8557,en,FALSE,0,0,0,0,2021-12-03T01:23:52.000Z,Has to be Dune right?? https://t.co/KCNZTthKl6,1.47E+18,1.46E+18,neutral,other
4789,4789,en,FALSE,0,0,0,0,2021-12-04T17:52:29.000Z,(puts on riot gear) the better dune https://t.co/LPjpbgVcVT,1.47E+18,1.23E+18,negative,review or commentary
4407,4407,en,FALSE,0,0,0,0,2021-12-04T21:32:16.000Z,https://t.co/10RhAUDAq3: Dune [Blu-ray 3D] Pre-order $27.99 https://t.co/s2Kw2gvUlL https://t.co/EolyneYMJt,1.47E+18,1.07E+18,neutral,theatre or streaming service
5620,5620,en,FALSE,0,0,0,0,2021-12-04T07:25:15.000Z,"Ghostbusters-  okay. 
Dune- okay. 
We’re entering the era of okay cinema.",1.47E+18,1.34E+18,positive,review or commentary
4631,4631,en,FALSE,1,0,7,1,2021-12-04T19:34:47.000Z,"Many of you are currently at the Folino for Dune, but we want to give a heads up that next Saturday's RSVP links for the live Q&amp;A with Halle Berry (+ a screening of her new Netflix film Bruised) have been dispatched to your emails. Please check your emails and join us next week! https://t.co/CaKB3X1rbj",1.47E+18,71089113,neutral,theatre or streaming service
5198,5198,en,FALSE,0,0,1,0,2021-12-04T12:45:24.000Z,Dune was pretty good seemed like a big build up for part 2!,1.47E+18,1326044598,positive,review or commentary
161,161,en,FALSE,0,0,0,0,2021-12-06T22:30:22.000Z,This Lexus ROV Concept dune buggy has an ICE engine running on hydrogen https://t.co/4G2N3uJy1K,1.47E+18,1.11E+18,neutral,other
5624,5624,en,FALSE,0,1,16,0,2021-12-04T07:23:43.000Z,"accidentally booked a 4D session for dune, the groin rumble goes off every time we see timothee’s raw feet — horrific pavlovian implications",1.47E+18,1045057057,neutral,actors or characters
5064,5064,en,FALSE,1,0,2,0,2021-12-04T14:42:00.000Z,"To use a ""Dune"" reference, Ether is the new 'Spice', and it promises to be the rarest resource in the Metaverse. What do you think? Will Ethereum be the rarest or some other cryptocurrency?

#SecureYourNFTs #Bitscrunch #Vijaypravin #cryptocurrencies",1.47E+18,2397732823,neutral,other
4074,4074,en,FALSE,0,0,0,0,2021-12-05T00:17:12.000Z,"If you watched #Dune check this space out, the conversation is really interesting
https://t.co/6nq0mHiAvu",1.47E+18,1547448858,neutral,review or commentary
1933,1933,en,FALSE,0,0,4,1,2021-12-06T00:05:12.000Z,Ope I found Dune again https://t.co/TbBwXOw2RC,1.47E+18,238482144,neutral,theatre or streaming service
4128,4128,en,FALSE,0,0,0,0,2021-12-04T23:57:55.000Z,Dune (2021),1.47E+18,81465351,neutral,other
399,399,en,FALSE,1,0,3,0,2021-12-06T20:25:32.000Z,"4⃣0⃣ 😊 1/12
🇫🇷An Attrition of Souls @gmtgames
🌳Terraforming Mars @intrafingames
🏴󠁧󠁢󠁥󠁮󠁧󠁿Nanty Narking @ASYNCRON_games
🪱 Dune Imperium 🛖 Les petites Bourgades @LuckyDuckFR
🍇Viticulture @EditionsMatagot
🛡️Deepwater #jdr
🚂Brass Lancashire @Funforge
https://t.co/23F6GO0Tgp https://t.co/i2xW48jpc9",1.47E+18,1.06E+18,neutral,other
8735,8735,en,FALSE,792,60,5973,71,2021-12-03T00:03:43.000Z,Congratulations to #Dune on being selected for The National Board of review or commentary’s Top 10 Films of 2021! https://t.co/xp1N7MQtQq,1.47E+18,8.48E+17,positive,awards or nomination
2481,2481,en,FALSE,0,0,0,0,2021-12-05T18:54:48.000Z,I like to pretend I’m listening to a off planet Dune radio staion https://t.co/NT1ILYC8Et,1.47E+18,1.42E+18,neutral,review or commentary
7343,7343,en,FALSE,0,0,3,0,2021-12-03T14:30:00.000Z,"FC review or commentary: It’s impossible not to enjoy something like #Dune after all these months of being away from the big screen. @zico_gh0sh writes.
https://t.co/0bEG4jFLhc",1.47E+18,2656039566,positive,review or commentary
3284,3284,en,FALSE,0,1,8,0,2021-12-05T08:32:13.000Z,Genuinely surprised I liked dune 👁👄👁 https://t.co/g7PvB0xEpH,1.47E+18,1894677536,positive,review or commentary
2322,2322,en,FALSE,0,1,1,0,2021-12-05T20:30:39.000Z,What are the odds that Masters of the Universe's Man-at-Arms was named Duncan after Duncan Idaho in Dune?,1.47E+18,1.04E+18,neutral,actors or characters
8549,8549,en,FALSE,0,0,0,0,2021-12-03T01:28:31.000Z,Finally going to catch #dune at the Chinese Theater &amp; wearing my Spice Must Flow eau de parfum from #etatlibredorange https://t.co/YigRKJSXr2,1.47E+18,24131252,neutral,theatre or streaming service
5173,5173,en,FALSE,0,1,9,0,2021-12-04T13:04:15.000Z,Dune https://t.co/VaOEmiGm0g,1.47E+18,1.41E+18,neutral,other
1401,1401,en,FALSE,1,0,1,0,2021-12-06T06:16:39.000Z,"Do you use DEX aggregators? 

Aggregators such as @0xProject, @1inch and @paraswap have seen surging trading volumes over the past few months, with up to a 2x increase since the beginning of October, hitting an all-time high of $6 billion last week.

https://t.co/N2slIDU8w5 https://t.co/4b5gthyUy0",1.47E+18,1.42E+18,neutral,other
2614,2614,en,TRUE,0,0,0,0,2021-12-05T17:29:43.000Z,"#PS5Share, #NieRReplicantver122474487139  
It's Dune.  I know it. https://t.co/r6yKbXwkG8",1.47E+18,136749236,neutral,other
2196,2196,en,FALSE,0,0,1,0,2021-12-05T21:45:36.000Z,Finally watching Dune https://t.co/ZCULk4824c,1.47E+18,2926038720,neutral,theatre or streaming service
2141,2141,en,FALSE,0,0,1,0,2021-12-05T22:11:08.000Z,4 of 5 stars to Dune by Frank Herbert https://t.co/YNd3HgPn90,1.47E+18,7.53E+17,positive,review or commentary
1940,1940,en,FALSE,0,1,2,0,2021-12-06T00:03:27.000Z,"Saw DUNE, simply a fantastic film. 

Reminded me of the raywilliamjohnson classic of the similar name “DUNE your mom”",1.47E+18,1.44E+18,positive,review or commentary
5214,5214,en,FALSE,0,0,1,0,2021-12-04T12:30:04.000Z,Hali Infinite and Dune in December. It’s a great time to be a sci-fi fan.,1.47E+18,1.45E+18,positive,review or commentary
283,283,en,FALSE,0,0,0,0,2021-12-06T21:34:31.000Z,"Download Children of Dune [W.O.R.D]
Download at https://t.co/9gkmYcGB4G
#ebook #pdf #mobi #kindle #audiobook https://t.co/XZh8dRsgfs",1.47E+18,1.47E+18,neutral,other
5526,5526,en,FALSE,0,1,10,0,2021-12-04T08:42:08.000Z,"Dune Spice Refinery Design. 

Art by Deak Ferrand. https://t.co/9SHaPDGCRA",1.47E+18,120602161,neutral,cinematography or videography
1543,1543,en,FALSE,0,0,0,0,2021-12-06T04:19:41.000Z,Dune Pavilion @ Longitude 131 | SUITE OF THE MONTH #LuxuryTravel #Travel #Luxury #LuxuryHotel https://t.co/8sWTHzFvJo,1.47E+18,40284750,neutral,other
2214,2214,en,FALSE,0,0,0,0,2021-12-05T21:32:45.000Z,"I need to double-check this ... good for Dune
Sad for Scarjo though ... https://t.co/cXVfpAsWoi",1.47E+18,2602298154,neutral,other
4739,4739,en,FALSE,0,1,2,0,2021-12-04T18:22:03.000Z,"That ""Dune"" book is kinda good tho...",1.47E+18,1.31E+18,positive,book
5757,5757,en,FALSE,0,0,0,0,2021-12-04T05:52:35.000Z,"Wait, Ridley Scott Almost Made His Own Dune Movie? Why He Says He Backed Out https://t.co/Hh25yJyTND",1.47E+18,1.45E+18,neutral,cinematography or videography
3649,3649,en,FALSE,0,2,2,0,2021-12-05T04:25:19.000Z,Started watching Dune a couple weeks ago but paused it when the kids came back. Went to finish the last hour this evening to learn it's no longer being streamed 🤦,1.47E+18,156837609,neutral,theatre or streaming service
3759,3759,en,FALSE,3,0,7,0,2021-12-05T03:18:46.000Z,"On Primal Screen this Monday 7pm @3RRRFM we review or commentary Denis Villeneuve's @dunemovie and Peter Jackson's new documentary THE BEATLES: GET BACK. For a deeper dive into DUNE we'll also be joined by Chris Dite who authored this recent article for @jacobin 

https://t.co/OFPb52jPgH",1.47E+18,255760075,neutral,review or commentary
5138,5138,en,FALSE,0,1,1,0,2021-12-04T13:29:16.000Z,SANSA BENE GESSERIT DUNE AU TASKED TO BED HER BROTHER JON ATREIDES!!!!!! SUSPECTED KWISATZ HADERACH!!!!!!!!!! SHAKING SCREAMING CUMMING CRYING ON THE SPOT,1.47E+18,1.09E+18,neutral,other
6439,6439,en,FALSE,0,0,1,0,2021-12-03T23:08:38.000Z,"Every time Dune is mentioned this song plays in my head and that’s fine with me because it’s superb and more people should hear it and you’re welcome. “She is going to make a beeline to me and blow off Max and Kyle and Sting…”

Set of Dune https://t.co/mYnhWWvDxt via @YouTube",1.47E+18,27594032,positive,soundtrack or sound quality
7282,7282,en,FALSE,1,0,26,0,2021-12-03T15:12:53.000Z,I miss being able to toss DUNE on whenever. I hope its released in 1:90:1 digitally.,1.47E+18,94673552,positive,review or commentary
2332,2332,en,FALSE,0,1,3,0,2021-12-05T20:26:57.000Z,Dune is an average movie. I dont get the hype,1.47E+18,261394712,negative,review or commentary
2776,2776,en,FALSE,3,2,9,0,2021-12-05T15:50:29.000Z,"I blame @MovieDumpster for introducing me to the author of Frankenstein Unbound. 

Found a bunch of his books at Second Time Books in Mt. Laurel, NJ

SF Book Club calls this “one of the best of the decade” (same decade as Dune) we’ll see about that. https://t.co/D9ceM0Rl3E",1.47E+18,9.17E+17,neutral,book
1339,1339,en,FALSE,3,1,141,0,2021-12-06T07:09:07.000Z,"hans zimmer killed this dune soundtrack, he did a good job invoking desert things like bugs and sand",1.47E+18,3634891,positive,soundtrack or sound quality
5385,5385,en,FALSE,0,2,4,0,2021-12-04T10:34:25.000Z,"It's *very* intriguing - especially after the all-time poll last week - that this list is almost entirely blockbuster-free. No Bond, no MCU. Just Dune and, arguably, West Side Story. https://t.co/uAGDcMj4FH",1.47E+18,17709304,positive,review or commentary
5747,5747,en,FALSE,0,0,0,0,2021-12-04T05:58:48.000Z,Why Dune's Visual Effects Feel So Different https://t.co/XVuVqLRo4I via @YouTube,1.47E+18,1.14E+18,neutral,cinematography or videography
3772,3772,en,FALSE,0,1,2,0,2021-12-05T03:11:05.000Z,"Spider-Man: Across the Universe will succeed at what Dune couldn’t do, mark my words.",1.47E+18,9.68E+17,negative,review or commentary
4079,4079,en,FALSE,0,0,1,0,2021-12-05T00:15:25.000Z,Started up on Apple #Foundation adaption series. If u wanted more of recent Dune as ur type of Sci-fi this is ur show. But the visual effects &amp;tech r incredible &amp; share alot similarities to Star Trek Discovery. Only Foundation looks more better then the glossy look Discovery has https://t.co/cwI4RgDNEO,1.47E+18,173276279,neutral,review or commentary
1086,1086,en,FALSE,0,0,0,0,2021-12-06T12:11:19.000Z,"*reading Decorum*
wait this is just Dune with the serial numbers filed off",1.47E+18,53044984,neutral,book
6372,6372,en,FALSE,3,2,92,0,2021-12-03T23:49:23.000Z,"""did you know that fear is the mind killer?"" - @caitliterature 10 times after seeing dune",1.47E+18,336961024,neutral,book
3833,3833,en,FALSE,0,1,1,0,2021-12-05T02:40:48.000Z,DUNE https://t.co/oyWwNnym1d,1.47E+18,13537462,neutral,other
3549,3549,en,FALSE,0,0,0,0,2021-12-05T05:20:08.000Z,"• wash the dishes
• have laundry picked up
• make coffee buns
• feed the sourdough starter
• drink with friends
• cut nails
• continue reading dune
• pay bills
• plan presents",1.47E+18,70626883,positive,book
7138,7138,en,FALSE,0,1,0,0,2021-12-03T16:27:22.000Z,"The total value locked up on Polygon’s bridges has additionally been on the rise. As per data from Dune Analytics, Polygon’s cumulative TVL has spiked up by 6% over the past week and reflected a value of more than $5.4 billion, at the time of writing. https://t.co/A7iOzm77yk",1.47E+18,957187663,neutral,other
6819,6819,en,FALSE,1,0,5,0,2021-12-03T19:33:23.000Z,"""Sometimes it’s stars fitting into the perfect vehicle and sometimes it’s people who haven’t had the opportunity or platform to show their best."" Congrats to UTA client Francine Maisler on being named @THR's Inaugural ""Casting Director of the Year.""

🔗: https://t.co/MRzxB697MP https://t.co/otVJNNfgs8",1.47E+18,7.76E+17,neutral,other
3172,3172,en,FALSE,0,3,7,0,2021-12-05T10:16:06.000Z,Dune more like Gude (good),1.47E+18,328448372,positive,review or commentary
3401,3401,en,FALSE,0,0,2,0,2021-12-05T07:07:26.000Z,Update: I booked a ticket for Dune on Wednesday!! https://t.co/cVqdznaiqU https://t.co/eHUo1X9tP9,1.47E+18,1.45E+18,neutral,theatre or streaming service
2405,2405,en,FALSE,1,0,3,0,2021-12-05T19:43:28.000Z,"Just up: video of my talk yesterday via Zoom at the PhilosophyCon conference in Krakow Poland: ""Page to Screen: Dune, Foundation, The Man in the High Castle, The End of Eternity"" https://t.co/Q7A7aO3daW  #Dune #Foundation #sciencefiction #Philosophy",1.47E+18,5885472,neutral,other
1403,1403,en,FALSE,0,0,0,0,2021-12-06T06:12:42.000Z,Desert Safari with Dune Bashing and Unlimited 4 course Barbecue Dinner #mJmTravel #mJm_Travel https://t.co/aQsTecN6lC,1.47E+18,8.27E+17,neutral,other
4868,4868,en,FALSE,24,0,142,1,2021-12-04T17:01:47.000Z,"A look at different #DuneMovie storyboards, from Jodorowsky and Lynch's Dune to ones drawn by Villeneuve's friend 40 years ago.

“Nicolas [Kadima] was a very good artist, so he did the drawing &amp; I would tell the stories &amp; we just created worlds together like that as 2 kids” https://t.co/aFZAdJf7Ub",1.47E+18,36073989,neutral,review or commentary
2070,2070,en,FALSE,0,1,0,0,2021-12-05T22:42:03.000Z,"Saw the Dune Part 1. Very convincing CG, as is expected from Villeneuve, but the story is still meh. Same feeling I had when I read the book.

The people I went with didn't know anything about the story and thought it was really good.

#YMMV",1.47E+18,16051404,positive,cinematography or videography
6185,6185,en,FALSE,0,3,23,0,2021-12-04T01:43:18.000Z,Got to catch Dune in #IMAX one more time https://t.co/NXEKzoHUQu,1.47E+18,7.11E+17,positive,cinematography or videography
7741,7741,en,FALSE,0,0,0,0,2021-12-03T10:17:13.000Z,People are so goddam stupid on Tik tok… somone argued WH40k is a Dune ripoff???😂😂,1.47E+18,2669415122,neutral,other
4707,4707,en,FALSE,2,4,28,0,2021-12-04T18:38:54.000Z,idc dune better https://t.co/iRc0TLQ6wH,1.47E+18,1.28E+18,positive,review or commentary
3821,3821,en,FALSE,5,1,47,0,2021-12-05T02:44:23.000Z,"Dune Character: *whispering something important*

The Soundtrack: AAAAAAAAAAAaaaaaaaaAaaaAHHHHHHHHH",1.47E+18,112080759,negative,soundtrack or sound quality
5013,5013,en,FALSE,0,0,0,0,2021-12-04T15:14:54.000Z,https://t.co/CiVlHnxcRh Zendaya's Dazzling Look for Dune's Paris Screening Is a MustSee https://t.co/xyDhYZQJrb,1.47E+18,1.38E+18,neutral,theatre or streaming service
799,799,en,FALSE,0,0,3,0,2021-12-06T16:24:54.000Z,Saw Dune finally &amp; realized that Zendaya draws from the Denzel Washington school of acting. now I can’t unsee it in any of her performances,1.47E+18,324620718,neutral,actors or characters
8544,8544,en,FALSE,0,0,0,0,2021-12-03T01:31:45.000Z,"There’s a new Dune board game in town – shorter, simpler, and spicier https://t.co/MTsLM4Sfy9",1.47E+18,1.27E+18,neutral,other
7386,7386,en,FALSE,0,0,0,0,2021-12-03T14:03:56.000Z,Grassy Dune by JoanWalshOverThePond https://t.co/Zsiz8pde5J via @Etsy,1.47E+18,3828953476,neutral,other
5296,5296,en,FALSE,0,0,0,0,2021-12-04T11:31:57.000Z,#nowplaying on COTG Radio: Franky Selector - Windswept Sand Dune (Fred Everything Space Re-Do),1.47E+18,8.52E+17,neutral,other
718,718,en,FALSE,127,3,684,3,2021-12-06T17:05:02.000Z,"“here i am, here i remain” 

dune (2021)
dir. denis villeneuve https://t.co/Z3RS8tr3Jv",1.47E+18,1.15E+18,neutral,other
6157,6157,en,FALSE,8,0,80,1,2021-12-04T02:02:00.000Z,"The best film and TV posters of 2021 include unforgettable one-sheets for #Dune, ""Licorice Pizza,"" and Showtime's buzzy new series ""Yellowjackets."" Check out our 25 favorites of the year here: https://t.co/U4MwjMcUWm https://t.co/qJ5txlgJxB",1.47E+18,13992132,positive,review or commentary
6749,6749,en,FALSE,1,0,7,0,2021-12-03T20:18:14.000Z,We review or commentary the new #Dune film from director Denis Villeneuve with an eye on the connections to #StarWars. #Podcast #Patreon https://t.co/czZSTv4Oag,1.47E+18,1.10E+18,neutral,review or commentary
3149,3149,en,FALSE,0,0,3,0,2021-12-05T10:40:16.000Z,"Dune was good I liked dune
Big worm",1.47E+18,1900881775,positive,review or commentary
4532,4532,en,FALSE,3,0,42,0,2021-12-04T20:22:57.000Z,"There’s nothing like seeing an artist’s #process! Thank you for taking us behind the scenes of your awe inspiring #Dune-themed #illustration, Sabeen Virk. #3dart #DigitalArtist https://t.co/3wZkMiQmmE",1.47E+18,1485188762,positive,review or commentary
4748,4748,en,FALSE,0,0,5,0,2021-12-04T18:16:26.000Z,"get out, the dark knight, dune, whiplash https://t.co/V6ppTYxy1j",1.47E+18,1.00E+18,neutral,other
10,10,en,FALSE,0,0,0,0,2021-12-06T23:51:03.000Z,"How I Took a Sabbatical Free of Charge, Got Paid While Sunbathing on a Dune – and Why You Should Too! https://t.co/sBlMmTBsdy",1.47E+18,1.26E+18,neutral,other
5884,5884,en,FALSE,0,0,1,0,2021-12-04T04:28:38.000Z,dune (2921),1.47E+18,9.73E+17,neutral,other
5705,5705,en,FALSE,0,2,4,0,2021-12-04T06:23:20.000Z,Can't seem to stay off zeeeee Dune. Rise of Ix can't come soon enough. https://t.co/q70UisDfiU,1.47E+18,44064578,positive,review or commentary
2274,2274,en,FALSE,0,0,2,0,2021-12-05T20:55:46.000Z,"Picked up Dune at the bookstore today! After really enjoying the new movie, I’ve been wanting to check out the book. https://t.co/ZerxVynFC1",1.47E+18,1.42E+18,positive,review or commentary
8175,8175,en,FALSE,0,0,3,0,2021-12-03T04:58:19.000Z,"not to spoil dune for anyone who hasn’t read the books or followed the stories but i truly hope this isn’t the last we see of jason momoa, because i adored his portrayal of duncan idaho.",1.47E+18,8673212,positive,actors or characters
1513,1513,en,FALSE,0,1,1,0,2021-12-06T04:42:14.000Z,My next pet will be named after the worm from dune .,1.47E+18,8.94E+17,neutral,other
3563,3563,en,FALSE,0,1,1,0,2021-12-05T05:14:35.000Z,"So muggy and warm in the Hutt today. 

We went into town (bit cooler) and saw Dune which was pretty epic tho I’m not sure the baby liked the score/loud bass of the sound mixing. 😆",1.47E+18,3268771,positive,review or commentary
4367,4367,en,FALSE,0,0,0,0,2021-12-04T21:52:30.000Z,Watching Dune (again) in IMAX at AMC! @ Imax Danbury CT https://t.co/oo9l54a5ZA,1.47E+18,3192046857,positive,cinematography or videography
660,660,en,FALSE,0,2,5,0,2021-12-06T17:36:54.000Z,to the lassie that i sat n talked about dune for a half hour to in axm last night: cool trousers. match ur wee jumper nicely,1.47E+18,1.33E+18,neutral,other
598,598,en,FALSE,0,1,5,0,2021-12-06T18:21:10.000Z,This is the kind of product tie-in I would never expect from DUNE https://t.co/US62jTR5iz,1.47E+18,3256815082,negative,cinematography or videography
6693,6693,en,FALSE,0,0,2,0,2021-12-03T20:48:47.000Z,When there’s only FIVE (5) minutes of special features on the DUNE digital release… https://t.co/mvzJ3s3k0g,1.47E+18,337175830,negative,review or commentary
782,782,en,FALSE,70,16,504,17,2021-12-06T16:35:32.000Z,I ☹ wanna ☹ see ☹ Dune ☹ again ☹,1.47E+18,1471758733,positive,review or commentary
4676,4676,en,FALSE,0,0,1,0,2021-12-04T19:01:55.000Z,maybe everyone would have worn a mask if Dune came out before covid bcuz everyone would have already realized how cool they can look,1.47E+18,1.23E+18,positive,review or commentary
2453,2453,en,FALSE,0,0,0,0,2021-12-05T19:08:41.000Z,"Oh! It's my Granddad, my maternal grandfather. I first saw Dune in his living room, 35 years ago.",1.47E+18,1.47E+18,neutral,other
1287,1287,en,FALSE,0,0,0,0,2021-12-06T08:27:41.000Z,Dune 10/10,1.47E+18,1.43E+18,positive,review or commentary
7208,7208,en,FALSE,0,1,0,0,2021-12-03T15:52:45.000Z,"This paints a very telling picture of me, but the one movie that I want to see for my 2021 catch up only I won't manage to catch isn't anything big like Dune or the latest Marvel jaunt but folk horror doc, Woodlands Dark and Days Bewitched: A History of Folk Horror. Very telling",1.47E+18,223639736,neutral,other
2880,2880,en,FALSE,0,1,8,0,2021-12-05T14:37:59.000Z,"thirty pages into dune and the harkonnens are the craziest family ever, wtf is going on at geidi prime 😭",1.47E+18,1.36E+18,positive,book
